,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,short_name,long_name,age,height_cm,weight_kg,nationality,overall,potential,value_eur,wage_eur,team_position
2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2786,2977,C. Fuchs,Christian Fuchs,33,187,89,Austria,73,73,1800000,49000,SUB
2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2787,2978,F. Marchetti,Federico Marchetti,36,188,83,Italy,73,73,675000,7000,RES
2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2788,2979,G. Rodríguez,Gonzalo Javier Rodríguez,35,182,79,Argentina,73,73,1200000,11000,SUB
2789,2789,2789,2789,2789,2789,2789,2789,2789,2789,2789,2789,2789,2789,2789,2789,2789,2789,2789,2789,2789,2789,2789,2789,2980,J. Gandolfi,Javier Marcelo Gandolfi,38,178,78,Argentina,73,73,800000,9000,LCB
2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2981,R. Martínez,Román Fernando  Martínez,36,184,81,Argentina,73,73,1300000,8000,RCM
2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2791,2982,Mikel Rico,Mikel Rico Moreno,34,179,75,Spain,73,73,1900000,8000,RCM
2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2792,2983,Javi Fuego,Javier Fuego Martínez,35,181,76,Spain,73,73,1300000,6000,CDM
2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2793,2984,A. Rebrov,Artem Rebrov,35,194,90,Russia,73,73,1100000,1000,SUB
2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2985,P. Verhaegh,Paul Verhaegh,35,178,74,Netherlands,73,73,1100000,6000,RB
2795,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795,2987,J. Insaurralde,Juan Manuel Insaurralde,34,187,87,Argentina,73,73,1500000,7000,SUB
2796,2796,2796,2796,2796,2796,2796,2796,2796,2796,2796,2796,2796,2796,2796,2796,2796,2796,2796,2796,2796,2796,2796,2796,2989,Lee Chung Yong,이청용 李青龙,30,180,68,Korea Republic,73,73,3800000,16000,RM
2797,2797,2797,2797,2797,2797,2797,2797,2797,2797,2797,2797,2797,2797,2797,2797,2797,2797,2797,2797,2797,2797,2797,2797,2990,A. McGeady,Aiden McGeady,33,177,71,Republic of Ireland,73,73,2400000,13000,SUB
2798,2798,2798,2798,2798,2798,2798,2798,2798,2798,2798,2798,2798,2798,2798,2798,2798,2798,2798,2798,2798,2798,2798,2798,2992,N. Cardozo,Neri Raúl Cardozo,32,173,66,Argentina,73,73,3000000,12000,RCM
2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2993,M. Russ,Marco Russ,33,190,88,Germany,73,73,1900000,24000,RES
2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2994,P. Tschauner,Philipp Tschauner,33,196,93,Germany,73,73,2200000,26000,RES
2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2995,C. Gentner,Christian Gentner,33,189,81,Germany,73,73,2300000,29000,CM
2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2997,M. Angeleri,Marcos Alberto Angeleri,36,183,76,Argentina,73,73,725000,7000,SUB
2803,2803,2803,2803,2803,2803,2803,2803,2803,2803,2803,2803,2803,2803,2803,2803,2803,2803,2803,2803,2803,2803,2803,2803,2998,S. Naismith,Steven Naismith,32,178,72,Scotland,73,73,3200000,9000,LM
2804,2804,2804,2804,2804,2804,2804,2804,2804,2804,2804,2804,2804,2804,2804,2804,2804,2804,2804,2804,2804,2804,2804,2804,2999,J. Mikel,John Michael Nchekwube Obinna,32,188,86,Nigeria,73,73,3000000,24000,CAM
2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,3000,O. Veigneau,Olivier Veigneau,33,176,70,France,73,73,1800000,11000,LB
2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,3001,C. Keșerü,Claudiu Andrei Keșerü,32,178,71,Romania,73,73,0,0,
2807,2807,2807,2807,2807,2807,2807,2807,2807,2807,2807,2807,2807,2807,2807,2807,2807,2807,2807,2807,2807,2807,2807,2807,3002,I. Sosa,Víctor Ismael Sosa,32,178,71,Argentina,73,73,3100000,24000,RCM
2808,2808,2808,2808,2808,2808,2808,2808,2808,2808,2808,2808,2808,2808,2808,2808,2808,2808,2808,2808,2808,2808,2808,2808,3004,L. Ulloa,José Leonardo Ulloa,32,186,88,Argentina,73,73,3200000,19000,SUB
2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,2809,3005,Bebé,Tiago Manuel Dias Correia,28,190,83,Portugal,73,73,4000000,8000,SUB
2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,3006,O. Fink,Oliver Fink,37,187,78,Germany,73,73,1300000,17000,SUB
2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,2811,3007,A. Shunin,Anton Shunin,32,191,88,Russia,73,73,0,0,
2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,3008,A. Büyük,Adem Büyük,31,177,78,Turkey,73,73,3500000,45000,SUB
2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,2813,3009,T. Elyounoussi,Tarik Elyounoussi,31,172,66,Norway,73,73,3600000,10000,LCM
2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,2814,3010,C. Daniels,Charlie Daniels,32,178,75,England,73,73,2500000,41000,LB
2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,3012,A. Eschenko,Andrey Eshchenko,35,176,78,Russia,73,73,1100000,1000,RB
2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,3013,N. Spolli,Nicolás Federico Spolli,36,193,90,Argentina,73,73,800000,3000,CB
2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,2817,3014,F. Forster,Fraser Forster,31,201,93,England,73,73,2600000,29000,SUB
2818,2818,2818,2818,2818,2818,2818,2818,2818,2818,2818,2818,2818,2818,2818,2818,2818,2818,2818,2818,2818,2818,2818,2818,3015,M. Jensen,Mike Lindemann Jensen,31,177,75,Denmark,73,73,3400000,7000,RCM
2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,2819,3016,E. Alfonso,Enrico Alfonso,31,191,87,Italy,73,73,2600000,9000,SUB
2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,3017,L. Grabban,Lewis Grabban,31,183,78,England,73,73,3600000,37000,ST
2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,2821,3018,K. McDonald,Kevin McDonald,30,193,96,Scotland,73,73,3300000,31000,SUB
2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,3019,D. McCarty,Dax McCarty,32,175,68,United States,73,73,2600000,7000,LDM
2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,3020,J. Vossen,Jelle Vossen,30,183,81,Belgium,73,73,3900000,20000,SUB
2824,2824,2824,2824,2824,2824,2824,2824,2824,2824,2824,2824,2824,2824,2824,2824,2824,2824,2824,2824,2824,2824,2824,2824,3021,D. Tošić,Duško Tošić,34,185,80,Serbia,73,73,1500000,12000,RCB
2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,3023,C. Marrugo,Christian Camilo Marrugo Rodríguez,33,177,75,Colombia,73,73,2400000,8000,SUB
2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,2826,3025,A. Beck,Andreas Beck,32,180,79,Germany,73,73,2500000,10000,RB
2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,2827,3026,J. Babin,Jean-Sylvain Claude Babin,32,181,91,France,73,73,2600000,8000,RCB
2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,3027,P. Karlsson,Per Karlsson,33,184,81,Sweden,73,73,1900000,8000,CB
2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,3029,D. Ba,Demba Ba,34,189,82,Senegal,73,73,2100000,31000,ST
2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,3030,S. Prödl,Sebastian Prödl,32,196,97,Austria,73,73,2600000,41000,RES
2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,3031,K. Monnet-Paquet,Kévin Monnet-Paquet,30,184,81,France,73,73,3800000,24000,RES
2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,3032,M. Vrančić,Mario Vrančić,30,187,78,Bosnia Herzegovina,73,73,3700000,36000,SUB
2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,3033,L. Nguyen,Lee Nguyen,32,173,68,United States,73,73,3100000,7000,SUB
2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,3034,F. Peluso,Federico Peluso,35,188,82,Italy,73,73,1200000,24000,SUB
2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,2835,3035,E. Pieters,Erik Pieters,30,186,87,Netherlands,73,73,3200000,25000,LB
2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,2836,3036,Mosquera,Pedro Mosquera Parada,31,184,76,Spain,73,73,3000000,7000,CDM
2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,3037,F. Forestieri,Fernando Martín Forestieri,29,172,67,Italy,73,73,4000000,26000,SUB
2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,2838,3038,E. Insúa,Emiliano Adrián Insúa Zapata,30,180,79,Argentina,73,73,3200000,20000,SUB
2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,2839,3039,S. Vokes,Sam Vokes,29,188,90,Wales,73,73,4000000,31000,SUB
2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,2840,3040,E. Vecchio,Emiliano Gabriel Vecchio,30,178,80,Argentina,73,73,3700000,29000,RCM
2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,2841,3041,R. Sigurðsson,Ragnar Sigurðsson,33,187,77,Iceland,73,73,0,0,
2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,3042,Luisinho,Luis Carlos Correia Pinto,34,171,62,Portugal,73,73,1400000,7000,LB
2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,3043,O. Kúdela,Ondřej Kúdela,32,182,78,Czech Republic,73,73,2600000,1000,RCB
2844,2844,2844,2844,2844,2844,2844,2844,2844,2844,2844,2844,2844,2844,2844,2844,2844,2844,2844,2844,2844,2844,2844,2844,3044,R. Řezník,Radim Řezník,30,183,82,Czech Republic,73,73,3200000,1000,RB
2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,3045,T. Hořava,Tomáš Hořava,31,181,68,Czech Republic,73,73,3400000,1000,CAM
2846,2846,2846,2846,2846,2846,2846,2846,2846,2846,2846,2846,2846,2846,2846,2846,2846,2846,2846,2846,2846,2846,2846,2846,3046,Fernando Boldrin,Fernando Henrique Boldrin,30,181,75,Brazil,73,73,3800000,13000,RM
2847,2847,2847,2847,2847,2847,2847,2847,2847,2847,2847,2847,2847,2847,2847,2847,2847,2847,2847,2847,2847,2847,2847,2847,3047,J. Johansson,Jakob Johansson,29,187,86,Sweden,73,73,3800000,32000,SUB
2848,2848,2848,2848,2848,2848,2848,2848,2848,2848,2848,2848,2848,2848,2848,2848,2848,2848,2848,2848,2848,2848,2848,2848,3048,L. Mabiala,Larrys Mabiala Destin,31,189,84,DR Congo,73,73,3000000,7000,RCB
2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,3049,R. Bengtsson,Rasmus Bengtsson,33,186,80,Sweden,73,73,1900000,7000,CB
2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,2850,3050,V. Torosidis,Vassilis Torosidis,34,183,82,Greece,73,73,1400000,1000,SUB
2851,2851,2851,2851,2851,2851,2851,2851,2851,2851,2851,2851,2851,2851,2851,2851,2851,2851,2851,2851,2851,2851,2851,2851,3051,M. Yanga-Mbiwa,Mapou Yanga-Mbiwa,30,184,77,France,73,73,3200000,41000,RES
2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,3052,T. Matavž,Tim Matavž,30,188,81,Slovenia,73,73,3900000,17000,LS
2853,2853,2853,2853,2853,2853,2853,2853,2853,2853,2853,2853,2853,2853,2853,2853,2853,2853,2853,2853,2853,2853,2853,2853,3053,F. Kudryashov,Fedor Kudryashov,32,181,81,Russia,73,73,0,0,
2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,2854,3055,V. Stocker,Valentin Stocker,30,179,73,Switzerland,73,73,3800000,21000,LM
2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,3056,Paulo Vinícius,Paulo Vinícius de Souza Nascimento,34,187,86,Brazil,73,73,1500000,10000,RCB
2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,3057,Víctor Díaz,Víctor David Díaz Miguel,31,184,72,Spain,73,73,2900000,15000,RB
2857,2857,2857,2857,2857,2857,2857,2857,2857,2857,2857,2857,2857,2857,2857,2857,2857,2857,2857,2857,2857,2857,2857,2857,3058,J. Howson,Jonny Howson,31,180,77,England,73,73,3400000,27000,RB
2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,3059,Fran Mérida,Francisco Mérida Pérez,29,177,74,Spain,73,73,3400000,23000,LDM
2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,3060,J. Molina,Jesús Antonio Molina Granados,31,186,77,Mexico,73,73,3000000,27000,LCM
2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,2860,3061,A. Grünwald,Alexander Grünwald,30,188,84,Austria,73,73,3800000,15000,LCM
2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,2861,3062,R. Bennett,Ryan Bennett,29,188,78,England,73,73,3400000,51000,RCB
2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,3063,G. Margreitter,Georg Margreitter,30,186,85,Austria,73,73,3200000,11000,RCB
2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,3064,J. Pied,Jérémy Pied,30,173,73,France,73,73,3200000,26000,SUB
2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,3065,M. Donald,Mitchell Glenn Donald,30,183,75,Netherlands,73,73,3300000,11000,RDM
2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,2865,3066,J. Kana-Biyik,Jean-Armel Kana-Biyik,29,184,86,Cameroon,73,73,3400000,12000,RCB
2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,2866,3067,Licá,Luis Carlos Pereira Carneiro,30,181,70,Portugal,73,73,3800000,7000,LW
2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,2867,3068,Castro,André de Castro Pereira,31,181,75,Portugal,73,73,3500000,20000,RDM
2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,3069,C. Basham,Chris Basham,30,190,80,England,73,73,3200000,25000,RCB
2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,2869,3070,Djalma,Djalma Braume Manuel Abel Campos,32,179,78,Angola,73,73,3100000,13000,SUB
2870,2870,2870,2870,2870,2870,2870,2870,2870,2870,2870,2870,2870,2870,2870,2870,2870,2870,2870,2870,2870,2870,2870,2870,3071,L. Rossettini,Luca Rossettini,34,187,82,Italy,73,73,1500000,14000,LCB
2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,2871,3073,S. Ribas,Sebastián César Helios Ribas Barbato,31,189,80,Uruguay,73,73,3600000,15000,SUB
2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,3074,Diego Ângelo,Diego Ângelo de Oliveira,33,192,84,Brazil,73,73,1900000,14000,LCB
2873,2873,2873,2873,2873,2873,2873,2873,2873,2873,2873,2873,2873,2873,2873,2873,2873,2873,2873,2873,2873,2873,2873,2873,3075,G. Kakuta,Gaël Kakuta,28,173,64,DR Congo,73,73,4000000,16000,CAM
2874,2874,2874,2874,2874,2874,2874,2874,2874,2874,2874,2874,2874,2874,2874,2874,2874,2874,2874,2874,2874,2874,2874,2874,3076,L. Fer,Leroy Fer,29,188,79,Netherlands,73,73,3400000,11000,RCM
2875,2875,2875,2875,2875,2875,2875,2875,2875,2875,2875,2875,2875,2875,2875,2875,2875,2875,2875,2875,2875,2875,2875,2875,3077,J. Ward,Joel Ward,29,188,83,England,73,73,3300000,37000,RB
2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,2876,3079,Juan Cala,Juan Torres Ruiz,29,185,78,Spain,73,73,3400000,9000,LCB
2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,3080,S. Di Carmine,Samuel Di Carmine,30,187,78,Italy,73,73,3900000,15000,ST
2878,2878,2878,2878,2878,2878,2878,2878,2878,2878,2878,2878,2878,2878,2878,2878,2878,2878,2878,2878,2878,2878,2878,2878,3081,S. Johansen,Stefan Marius Johansen,28,182,78,Norway,73,73,4000000,35000,LCM
2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,2879,3082,D. Moreno,Dayro Mauricio Moreno Galindo,33,177,79,Colombia,73,73,2500000,15000,SUB
2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,2880,3083,P. Mpoku,Paul-José M'Poku Ebunge,27,180,79,DR Congo,73,73,4200000,14000,SUB
2881,2881,2881,2881,2881,2881,2881,2881,2881,2881,2881,2881,2881,2881,2881,2881,2881,2881,2881,2881,2881,2881,2881,2881,3084,Wallace,Wallace Reis da Silva,31,184,76,Brazil,73,73,3000000,18000,RCB
2882,2882,2882,2882,2882,2882,2882,2882,2882,2882,2882,2882,2882,2882,2882,2882,2882,2882,2882,2882,2882,2882,2882,2882,3085,R. Rodelin,Ronny Rodelin,29,192,82,France,73,73,3900000,9000,ST
2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,2883,3086,Dani Pacheco,Daniel Pacheco Lobato,28,168,65,Spain,73,73,4000000,10000,SUB
2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,3087,R. Salinas,Rodrigo Salinas Dorantes,31,179,74,Mexico,73,73,2900000,18000,RWB
2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,3088,Serey Dié,Sereso Geoffroy Gonzaroua Dié,34,179,77,Ivory Coast,73,73,1500000,19000,SUB
2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,3089,M. Estigarribia,Marcelo Alejandro Estigarribia Balmori,31,181,74,Paraguay,73,73,3500000,12000,LCM
2887,2887,2887,2887,2887,2887,2887,2887,2887,2887,2887,2887,2887,2887,2887,2887,2887,2887,2887,2887,2887,2887,2887,2887,3090,J. Livermore,Jake Livermore,29,180,74,England,73,73,3800000,35000,RDM
2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,3091,J. Kodjia,Jonathan Kodjia,29,189,77,Ivory Coast,73,73,4000000,46000,SUB
2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,3092,A. Gunnarsson,Aron Einar Gunnarsson,30,178,86,Iceland,73,73,0,0,
2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,3093,Caiuby,Caiuby Francisco da Silva,30,184,85,Brazil,73,73,3800000,20000,RES
2891,2891,2891,2891,2891,2891,2891,2891,2891,2891,2891,2891,2891,2891,2891,2891,2891,2891,2891,2891,2891,2891,2891,2891,3094,Saúl Berjón,Saúl Berjón Pérez,33,178,85,Spain,73,73,2400000,10000,LM
2892,2892,2892,2892,2892,2892,2892,2892,2892,2892,2892,2892,2892,2892,2892,2892,2892,2892,2892,2892,2892,2892,2892,2892,3095,Nélson Oliveira,Nélson Miguel Castro Oliveira,27,186,82,Portugal,73,73,4300000,1000,ST
2893,2893,2893,2893,2893,2893,2893,2893,2893,2893,2893,2893,2893,2893,2893,2893,2893,2893,2893,2893,2893,2893,2893,2893,3096,J. Urretaviscaya,Jonathan Matías Urretaviscaya da Luz,29,172,66,Uruguay,73,73,3900000,35000,SUB
2894,2894,2894,2894,2894,2894,2894,2894,2894,2894,2894,2894,2894,2894,2894,2894,2894,2894,2894,2894,2894,2894,2894,2894,3097,Daniel Candeias,Daniel João Santos Candeias,31,177,78,Portugal,73,73,3500000,16000,RM
2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,2895,3098,O. Şahan,Olcay Şahan,32,179,71,Turkey,73,73,3100000,20000,SUB
